lr,la,rho*,T*,B2*,dB2*_dT*,B3*,dB3*_dT*
30,6,0,2.075877484726657,0.08261758644424247,0.966922092819658,1.497346170610104,-0.042886847766777196
30,6,0,2.137516961368629,0.14024688542190786,0.9039951810160296,1.4953773258779606,-0.021610471352925244
30,6,0,2.199156438010601,0.1941807287639339,0.8468919352082322,1.4946121940817925,-0.0037373484772703102
30,6,0,2.260795914652573,0.24475616246357126,0.794918200091219,1.4948572640417608,0.011245748376902152
30,6,0,2.322435391294545,0.29227055834303667,0.7474801022471518,1.4959481295521597,0.02377225080120793
30,6,0,2.384074867936517,0.3369873823248062,0.7040671671110985,1.497744973542237,0.034208511148181416
30,6,0,2.445714344578489,0.3791408295969126,0.6642386596146855,1.5001287737921187,0.04286454070370107
30,6,0,2.507353821220461,0.4189397920643178,0.6276124640723938,1.5029981162471377,0.050003029351393564
30,6,0,2.5689932978624332,0.45657117250746476,0.5938559780505276,1.506266517841807,0.05584689806291863
30,6,0,2.6306327745044054,0.4922027005442073,0.5626786140580854,1.509860175570136,0.06058561246470632
30,6,0,2.6922722511463775,0.5259853341355044,0.5338255927431059,1.5137160717500344,0.06438045753860726
30,6,0,2.7539117277883496,0.5580552999820804,0.5070727795791954,1.5177803768768003,0.06736894502611684
30,6,0,2.8155512044303217,0.5885358093089935,0.48222236933173246,1.5220071012071126,0.06966849864273626
30,6,0,2.8771906810722934,0.6175386422687676,0.4590992629268171,1.5263569544185331,0.07137953872447636
30,6,0,2.9388301577142655,0.6451653594575752,0.4375480126537341,1.530796379545601,0.07258806765129279
30,6,0,3.0004696343562376,0.6715085282079556,0.41743023608594987,1.5352967330945941,0.07336784018665465
30,6,0,3.0621091109982097,0.6966526389757367,0.3986224183208258,1.5398335879673082,0.07378218843833248
30,6,0,3.123748587640182,0.7206749459042889,0.3810140373227343,1.5443861397388854,0.07388555912692038
30,6,0,3.185388064282154,0.743646262929737,0.3645059592187301,1.54893670007396,0.07372481089009299
30,6,0,3.247027540924126,0.7656316269632437,0.34900906003118803,1.5534702637454378,0.07334031112440553
30,6,0,3.3086670175660977,0.7866908445786227,0.3344430380651362,1.5579741379395322,0.07276686508317963
30,6,0,3.3703064942080703,0.8068790438160266,0.32073538740425694,1.562437624369571,0.07203450436026215
30,6,0,3.431945970850042,0.8262470581079934,0.30782050802139344,1.5668517462467109,0.07116915728538385
30,6,0,3.4935854474920145,0.8448418901726282,0.2956389321196004,1.57120901342383,0.07019321996249267
30,6,0,3.555224924133986,0.8627070677292908,0.284136649677868,1.5755032200834218,0.06912604355288016
30,6,0,3.6168644007759583,0.879882906664658,0.27326451893021503,1.5797292702203876,0.06798435082092488
30,6,0,3.6785038774179304,0.8964068505997238,0.2629777497751163,1.5838830269046302,0.06678259282384405
30,6,0,3.7401433540599025,0.9123137066770922,0.2532354499869437,1.5879611819231616,0.06553325485791231
30,6,0,3.8017828307018746,0.9276358685867917,0.24400022565610596,1.5919611429163525,0.0642471193065522
30,6,0,3.8398006590088936,0.9368079154117458,0.23854195872421227,1.594388358985258,0.06343961553889284
30,6,0,4.417461661882832,1.0543326513531974,0.17327638855189073,1.6274028029744851,0.05090423105574607
30,6,0,4.995122664756772,1.1412966954233261,0.13062697229321008,1.653455076585587,0.03960884960047995
30,6,0,5.572783667630711,1.2077910854482337,0.10131308889555035,1.6735500362830784,0.030295668492531548
30,6,0,6.150444670504649,1.2599422956552615,0.08035607636843776,1.6888142869461662,0.02283668002911714
30,6,0,6.72810567337859,1.3016793029461382,0.0648933288720725,1.70022935429906,0.016913435477629288
30,6,0,7.305766676252528,1.3356341386536408,0.05318569257813364,1.7085894911168868,0.012211134672870046
30,6,0,7.883427679126466,1.3636338334173443,0.044128061668806416,1.714521167675008,0.008466392837614323
30,6,0,8.461088682000407,1.3869847198832548,0.0369915469927523,1.7185148772616112,0.005470939703475992
30,6,0,9.038749684874345,1.406644438482476,0.031280023885035965,1.7209548471884826,0.003063476529208196
30,6,0,9.616410687748285,1.4233301931499378,0.02664657887907742,1.7221433074090802,0.0011198309616573992
30,6,0,10.194071690622224,1.4375891702040673,0.022842909325879932,1.722319361966606,-0.00045567262673096244
30,6,0,10.771732693496162,1.4498456624619618,0.01968763161015022,1.7216733862643716,-0.0017370670638511205
30,6,0,11.349393696370102,1.4604333909560716,0.017045841811908463,1.7203579468584194,-0.002781976744772877
30,6,0,11.92705469924404,1.4696181892484068,0.014815589316656764,1.718496088750489,-0.003635552508784771
30,6,0,12.50471570211798,1.4776142521392701,0.012918718344968484,1.7161876495241346,-0.004333415371399883
30,6,0,13.082376704991919,1.4845958982915848,0.011294539069390583,1.7135140972821952,-0.004903860484931223
30,6,0,13.660037707865857,1.4907063466495005,0.00989537316214887,1.7105422615660555,-0.0053695134958700146
30,6,0,14.237698710739798,1.4960642269790196,0.008683366249920041,1.7073272302428943,-0.005748582112276514
30,6,0,14.815359713613736,1.500768586368115,0.007628172379113401,1.7039146143333215,-0.006055807742493394
30,6,0,15.393020716487676,1.5049026620898935,0.006705248698802684,1.7003423307284282,-0.0063031939091808525
30,6,0,15.970681719361615,1.5085369018203916,0.005894583667142751,1.6966420146885242,-0.006500567589030054
30,6,0,16.548342722235553,1.5117312386838926,0.005179737550326932,1.6928401461167697,-0.006656014720890806
30,6,0,17.12600372510949,1.5145369805864808,0.004547110773767904,1.6889589530629943,-0.006776220323059176
30,6,0,17.70366472798343,1.5169982535969506,0.003985380488117877,1.6850171407147032,-0.006866735816522623
30,6,0,18.28132573085737,1.519153192884383,0.0034850626857585447,1.68103048281629,-0.006932190432157797
30,6,0,18.85898673373131,1.5210349021034788,0.0030381689800621,1.67701230398059,-0.006976459389124794
30,6,0,19.43664773660525,1.522672235065843,0.0026379354365460455,1.672973874964755,-0.007002798443052049
30,6,0,20.014308739479187,1.5240904393830788,0.002278606732083052,1.6689247381317323,-0.007013952112354091
30,6,0,20.591969742353125,1.5253116864085334,0.001955263152573156,1.6648729766144144,-0.007012241182192309
30,6,0,21.169630745227067,1.5263555127336954,0.001663681016918353,1.6608254378527065,-0.0069996338025848474
30,6,0,21.747291748101006,1.527239181927505,0.0014002193738018864,1.656787919973371,-0.006977803527901609
30,6,0,22.324952750974944,1.527978019394617,0.0011617274908164743,1.652765327771254,-0.0069481769082628
30,6,0,22.902613753848883,1.5285856342622397,0.0009454689055185529,1.648761803712392,-0.006911972680064031
30,6,0,23.48027475672282,1.5290741585843748,0.0007490587496035272,1.6447808383273572,-0.00687023416966389
30,6,0,24.057935759596763,1.5294544554957625,0.0005704117722263177,1.640825363531877,-0.0068238561892690255
30,6,0,24.6355967624707,1.5297362334014568,0.00040769903502967114,1.6368978317510026,-0.00677360744357743
30,6,0,25.21325776534464,1.5299282356716637,0.00025931167234509065,1.6330002831961952,-0.006720149262153293
30,6,0,25.790918768218578,1.5300383121683627,0.00012383043618080029,1.629134403221673,-0.006664051312577013
30,6,0,26.368579771092516,1.5300735419815197,1.1139641849827079e-16,1.6253015713460486,-0.006605804823169309
30,6,0,26.63226556880344,1.5300665111785978,-5.295988385785424e-05,1.623563291036119,-0.0065786203770394035
30,6,0,27.22555861365302,1.5300014794266423,-0.0001645921512141838,1.6196786489264812,-0.006516327928942118
30,6,0,27.818851658502606,1.5298731082790729,-0.0002666150205805748,1.6158313569477867,-0.006452769695140682
30,6,0,28.41214470335219,1.5296868395834742,-0.00035993123742319695,1.612022069166741,-0.006388264412959868
30,6,0,29.00543774820177,1.5294475820956719,-0.0004453453544431324,1.6082512640449167,-0.006323086418882084
31,6,0,0.65,-5.8979358094146646,18.107427215283447,-0.14407724164372832,41.109097740491684
31,6,0,0.676914969904808,-5.438712633557719,16.076027256129265,0.7670764094536717,27.488048986457198
31,6,0,0.7038299398096161,-5.029704188334765,14.36407906392161,1.3746679646874698,18.248859658211384
31,6,0,0.7307449097144241,-4.663198602715672,12.908587854396808,1.775388871637465,11.92204846369658
31,6,0,0.757659879619232,-4.332971636191133,11.661223279469208,2.033962396344867,7.559868063846763
31,6,0,0.78457484952404,-4.0339476576891125,10.584436570414486,2.1943193294965884,4.540096280028987
31,6,0,0.811489819428848,-3.761948220364349,9.648718337374362,2.2866363135766576,2.447692855495277
31,6,0,0.838404789333656,-3.513503739476949,8.830631772910515,2.331853482273294,1.0018666476189093
31,6,0,0.865319759238464,-3.2857101972743323,8.111381830015784,2.3446243423013753,0.010240437474372647
31,6,0,0.892234729143272,-3.0761190959700904,7.475760607435307,2.335272102373376,-0.6604724929326526
31,6,0,0.9191496990480801,-2.8826521328789814,6.911360569389871,2.311105478266405,-1.103536023359092
31,6,0,0.946064668952888,-2.7035340406569337,6.407980964667073,2.2773150564800346,-1.3847760079854161
31,6,0,0.972979638857696,-2.537239655288306,5.957175316535448,2.2375910296400545,-1.5510004804611963
31,6,0,0.999894608762504,-2.382451471681639,5.551903095002696,2.1945533978812475,-1.635704409621796
31,6,0,1.026809578667312,-2.2380257639144605,5.186259147196981,2.150054418257894,-1.662979421073076
31,6,0,1.05372454857212,-2.102964841111772,4.855261740610538,2.1053930586325795,-1.6502217584694878
31,6,0,1.080639518476928,-1.976394596528206,4.554685199071702,2.0614682212164612,-1.6100261624147627
31,6,0,1.107554488381736,-1.857545962767864,4.280926761236774,2.018888960654794,-1.551522242191797
31,6,0,1.134469458286544,-1.7457397685272056,4.030899918668426,1.9780542376617274,-1.4813251731260317
31,6,0,1.1613844281913521,-1.64037388979024,3.801948400836934,1.9392109226621086,-1.4042170779200651
31,6,0,1.18829939809616,-1.5409127243659044,3.5917763765469997,1.9024961600191261,-1.3236387022974245
31,6,0,1.215214368000968,-1.4468782524494928,3.398391479751772,1.8679684137324422,-1.2420463804638833
31,6,0,1.242129337905776,-1.3578425606792996,3.220058043340452,1.8356302738507817,-1.1611726255932595
31,6,0,1.269044307810584,-1.2734213572914013,3.055258508456133,1.8054452338669595,-1.0822172933906198
31,6,0,1.2959592777153919,-1.193268731507014,2.902661419923316,1.777350036211024,-1.0059884119406202
31,6,0,1.3228742476202,-1.1170723444345152,2.761094756889308,1.7512637469971573,-0.9330063057714779
31,6,0,1.3497892175250081,-1.0445495307655301,2.6295236082359956,1.7270944089845583,-0.8635808083756392
31,6,0,1.376704187429816,-0.9754438294121963,2.507031404014204,1.7047438966498838,-0.7978686475836483
31,6,0,1.403619157334624,-0.9095220537337442,2.3928040713194147,1.6841114340080017,-0.735916158888683
31,6,0,1.430534127239432,-0.8465717186196527,2.2861166062233558,1.665096116699629,-0.6776910988927785
31,6,0,1.45744909714424,-0.7863987372693361,2.18632165049069,1.647598692484593,-0.6231063334164373
31,6,0,1.4843640670490479,-0.7288255176584015,2.092839738779905,1.631522789861005,-0.5720374508026521
31,6,0,1.511279036953856,-0.6736893242362529,2.005150943347252,1.6167757368209905,-0.52433582253818
31,6,0,1.5381940068586641,-0.6208406001952943,1.9227876923664782,1.603269076269747,-0.4798382456189886
31,6,0,1.565108976763472,-0.5701417866288757,1.8453285774695831,1.5909188581422773,-0.4383740152185496
31,6,0,1.59202394666828,-0.5214661030168434,1.7723929980273803,1.5796457684040313,-0.399770064453886
31,6,0,1.618938916573088,-0.4746965015103264,1.7036365155905338,1.5693751402064677,-0.3638546504964312
31,6,0,1.645853886477896,-0.42972477187548674,1.638746813022696,1.5600368812294754,-0.33045994859230454
31,6,0,1.672768856382704,-0.3864507220644532,1.5774401701330278,1.5515653427551803,-0.2994238273261318
31,6,0,1.699683826287512,-0.34478143984203163,1.5194583818074858,1.543899149596064,-0.27059101208859593
31,6,0,1.7265987961923202,-0.30463067013469486,1.4645660563406877,1.536981005135535,-0.24381379362187605
31,6,0,1.7535137660971278,-0.26591817176625615,1.4125482413545334,1.5307574820504692,-0.21895240061711324
31,6,0,1.780428736001936,-0.22856924911138077,1.363208332731848,1.5251788064874254,-0.19587512658892883
31,6,0,1.807343705906744,-0.19251432640668675,1.3163662286940185,1.520198641343636,-0.1744582793980353
31,6,0,1.8342586758115522,-0.15768841257289498,1.2718566967526528,1.5157738726975503,-0.15458600515121737
31,6,0,1.86117364571636,-0.12403079742682775,1.2295279259618672,1.5118644022199073,-0.1361500255176172
31,6,0,1.888088615621168,-0.09148469101682927,1.1892402408476903,1.508432947481861,-0.119049317813629
31,6,0,1.9150035855259762,-0.05999691161923081,1.1508649567228972,1.505444851390625,-0.10318975981086868
31,6,0,1.9419185554307838,-0.02951760840010053,1.1142833589136922,1.50286790147166,-0.0884837555716036
31,6,0,1.968833525335592,5.294717447449902e-13,1.0793857908150304,1.5006721593383223,-0.07484985430306436
31,6,0,1.9885218605889479,0.021008572482165422,1.0548658919174003,1.4992912675862051,-0.06551174454819675
31,6,0,2.0494113967761556,0.08304480647660145,0.9840046772886305,1.4961102403668458,-0.039715340816115434
31,6,0,2.110300932963363,0.1409771106337229,0.9199161765271852,1.4943715210593773,-0.018024398573842738
31,6,0,2.1711904691505706,0.19519179968896172,0.8617672316197246,1.4938446245386847,0.00018384049234147724
31,6,0,2.232080005337778,0.2460284153609705,0.8088488011071644,1.4943339482301907,0.015435124340764139
31,6,0,2.2929695415249856,0.29378646401973096,0.7605544314164866,1.495673341801125,0.028173454184148943
31,6,0,2.353859077712193,0.33873125448057645,0.7163629598407728,1.497721536676329,0.03877409693549509
31,6,0,2.4147486138994005,0.38109858391031204,0.6758245250487536,1.5003583051733493,0.04755458085349952
31,6,0,2.475638150086608,0.42109873468721587,0.6385491818925401,1.5034812343874622,0.05478393590536201
31,6,0,2.5365276862738155,0.45891982376030244,0.604197581053328,1.5070030157894323,0.060690433566115025
31,6,0,2.597417222461023,0.49473065439025266,0.5724732965478339,1.5108491663743973,0.06546805834892114
31,6,0,2.658306758648231,0.5286831187084806,0.5431164764759894,1.5149561104998093,0.06928191519208854
31,6,0,2.719196294835438,0.5609142667451388,0.5158985625741734,1.519269563098588,0.07227274805647556
31,6,0,2.780085831022646,0.5915480705583887,0.4906178778641837,1.5237431647992088,0.07456071821068182
31,6,0,2.8409753672098534,0.6206969333937065,0.46709592310267123,1.5283373277805499,0.07624856675133776
31,6,0,2.901864903397061,0.6484630359611673,0.44517425487143303,1.5330182581262606,0.07742426519999657
31,6,0,2.9627544395842684,0.6749394405711284,0.42471184324170086,1.5377571262154885,0.07816324042357438
31,6,0,3.023643975771476,0.7002111291190737,0.40558282665627776,1.5425293614749216,0.07853024535002129
31,6,0,3.0845335119586834,0.7243557378456368,0.38767459724483777,1.547314051782838,0.07858093463942589
31,6,0,3.145423048145891,0.7474444903054641,0.3708861621560965,1.5520934310973757,0.07836319426426736
31,6,0,3.206312584333099,0.7695427887291801,0.3551267363658703,1.5568524415969578,0.07791826551831056
31,6,0,3.267202120520306,0.79071072402156,0.34031453034394976,1.5615783588697567,0.07728169701700593
31,6,0,3.328091656707514,0.8110036879430214,0.3263757023510792,1.5662604705520278,0.07648415251952122
31,6,0,3.388981192894721,0.8304728104375265,0.31324345031116985,1.5708898003617715,0.07555209767930843
31,6,0,3.449870729081929,0.8491653220733314,0.3008572224123684,1.575458870758483,0.07450838493716848
31,6,0,3.5107602652691363,0.8671249466240906,0.2891620290282339,1.5799614985289594,0.0733727525598338
31,6,0,3.571649801456344,0.8843922193110166,0.27810784136949024,1.584392618490163,0.07216225117576389
31,6,0,3.6325393376435513,0.9010047487883589,0.2676490645978615,1.5887481312444538,0.07089160896785615
31,6,0,3.693428873830759,0.9169975073276797,0.25774407505144625,1.5930247715447272,0.06957354486781514
31,6,0,3.7543184100179663,0.9324030459925207,0.2483548128216577,1.5972199943490708,0.0682190375917937
31,6,0,3.791861594118146,0.9416223787466964,0.24280734515554553,1.5997652431729399,0.0673698881252508
31,6,0,4.378046954458044,1.0625513933744584,0.17502830230466077,1.6352873005318393,0.053891671246049745
31,6,0,4.964232314797941,1.1514344692594287,0.13118638677710925,1.663247779347843,0.041858501541879325
31,6,0,5.5504176751378385,1.2190466232829156,0.10128777948270297,1.6847940219321917,0.03201660000291655
31,6,0,6.1366030354777354,1.271858596470306,0.08004470860984073,1.7011769649329898,0.02418590620214928
31,6,0,6.722788395817632,1.3139848426989187,0.06444947345479811,1.713470160624688,0.01800057517772827
31,6,0,7.308973756157529,1.3481626944830563,0.052690564768195315,1.7225331329426592,0.013111358059773585
31,6,0,7.895159116497428,1.3762815291041999,0.04362509222995871,1.7290383026440233,0.009231302362006475
31,6,0,8.481344476837325,1.3996858191495252,0.03650374201315334,1.733508690335175,0.006136263174179211
31,6,0,9.067529837177222,1.4193571869850905,0.03081907547000931,1.7363517952964118,0.003654237732831421
31,6,0,9.65371519751712,1.4360282467096535,0.026217818990262154,1.7378867087151852,0.0016537787952703026
31,6,0,10.239900557857016,1.4502562255703793,0.022448080092040783,1.738364912362407,3.421294349370833e-05
31,6,0,10.826085918196913,1.4624720634029469,0.0193264682908825,1.737985986688558,-0.0012819667725768717
31,6,0,11.412271278536812,1.4730138664763888,0.016716991254722258,1.7369094301738603,-0.0023548286981248693
31,6,0,11.998456638876709,1.4821504482537335,0.014517147579784697,1.7352635708279407,-0.0032312630872823943
31,6,0,12.584641999216606,1.4900979568500794,0.012648545828548217,1.7331523186456081,-0.0039481428821413435
31,6,0,13.170827359556503,1.4970320077065786,0.011050443714180992,1.7306603150474098,-0.004534673966926345
31,6,0,13.7570127198964,1.5030966587354684,0.009675214585457094,1.7278568877916194,-0.0050141512670850525
31,6,0,14.343198080236297,1.5084110663061632,0.00848511222477533,1.7247991107610237,-0.00540527909500312
31,6,0,14.929383440576196,1.5130745865076642,0.0074499265776966205,1.7215341885469535,-0.005723170739532548
31,6,0,15.515568800916093,1.5171706156950884,0.006545261225875797,1.7181013281147546,-0.005980110663792408
31,6,0,16.10175416125599,1.5207696588069477,0.005751251459206727,1.714533218014693,-0.006186139886553174
31,6,0,16.687939521595887,1.5239316357595385,0.005051599002617703,1.7108572051536106,-0.00634950876212895
31,6,0,17.274124881935784,1.5267077938852653,0.00443283728418256,1.707096236858801,-0.006477029617486916
31,6,0,17.86031024227568,1.5291421680072177,0.0038837665668078674,1.703269619557368,-0.006574353227806988
31,6,0,18.44649560261558,1.5312727838480207,0.00339501562825518,1.699393633233607,-0.006646186967842381
31,6,0,19.032680962955478,1.5331326225035993,0.002958698693279566,1.6954820317516328,-0.0066964679975213635
31,6,0,19.618866323295375,1.534750411744165,0.002568144750627675,1.6915464523123842,-0.0067285015542832595
31,6,0,20.205051683635272,1.5361512702254378,0.0022176823708530756,1.6875967521564355,-0.0067450719980104564
31,6,0,20.79123704397517,1.5373572427149,0.0019024674362509825,1.6836412866966441,-0.0067485324504450205
31,6,0,21.377422404315066,1.5383877351580841,0.0016183443105644174,1.6796871402547056,-0.006740877521020606
31,6,0,21.963607764654963,1.5392599115871135,0.0013617332595630624,1.675740318254783,-0.0067238025942570195
31,6,0,22.54979312499486,1.5399889634798931,0.0011295386223715968,1.6718059079260017,-0.006698752383160931
31,6,0,23.135978485334757,1.540588390843829,0.0009190734933642241,1.6678882131607407,-0.006666960865287057
31,6,0,23.722163845674654,1.5410702432146628,0.0007279976222214694,1.66399086807251,-0.0066294842671472416
31,6,0,24.30834920601455,1.5414452667436298,0.0005542659582757346,1.660116932927277,-0.006587228414658836
31,6,0,24.894534566354448,1.541723084701121,0.00039608581403160836,1.656268975432185,-0.006540971497291847
31,6,0,25.480719926694345,1.5419123549854667,0.0002518810447609411,1.6524491398155978,-0.006491383082911787
31,6,0,26.066905287034245,1.5420208405273772,0.00012026196784655262,1.6486592056923128,-0.006439040055117952
31,6,0,26.653090647374142,1.5420555648581906,1.1903210641011756e-16,1.644900638353528,-0.00638444001468876
31,6,0,26.919621553847882,1.5420486908420983,-5.1224947826963254e-05,1.643202371926371,-0.006358986166436891
31,6,0,27.519316093413803,1.541985103764787,-0.0001592032836749667,1.63940637678373,-0.00630052052246251
31,6,0,28.119010632979723,1.541859601301954,-0.00025789076725333073,1.6356458674824577,-0.006240697163712779
31,6,0,28.71870517254564,1.5416774752993385,-0.00034816001301337144,1.631921559891405,-0.00617983614852824
31,6,0,29.31839971211156,1.541443549818808,-0.00043078873546915865,1.628233991522599,-0.006118213341940784
32,6,0,0.65,-5.798045118401545,17.86524329131166,0.040666531294282215,38.60708615102821
32,6,0,0.67643004173037,-5.352642290239828,15.895643550126376,0.8819906612620775,25.8787764278567
32,6,0,0.7028600834607399,-4.955121072991773,14.230742002751553,1.4441019730145237,17.20254622888791
32,6,0,0.7292901251911099,-4.598244832824899,12.81137935461559,1.8150535832326864,11.235644510615115
32,6,0,0.7557201669214798,-4.276151840919041,11.591965595125602,2.0541228105384843,7.106238444735175
32,6,0,0.7821502086518498,-3.984046494067518,10.536937609781177,2.201750606885136,4.238465242341673
32,6,0,0.8085802503822197,-3.7179689908992475,9.618243394026582,2.2858451730161384,2.246084949394295
32,6,0,0.8350102921125897,-3.474622443364573,8.813528404381952,2.325853803919276,0.8664730812058723
32,6,0,0.8614403338429597,-3.25124042478149,8.104809955798492,2.335437158269645,-0.08113257343642938
32,6,0,0.8878703755733296,-3.045485112245081,7.477495944627774,2.324252271668188,-0.7225035784289031
32,6,0,0.9143004173036995,-2.8553679399760257,6.919649868197804,2.2991576843914956,-1.1459904037211508
32,6,0,0.9407304590340695,-2.6791869947611273,6.421434284156163,2.2650381357584624,-1.4141774512198866
32,6,0,0.9671605007644395,-2.5154773901050884,5.974685090818364,2.225375300566936,-1.5717179312756298
32,6,0,0.9935905424948095,-2.362971607724491,5.572582783361025,2.1826468162565615,-1.650665333654068
32,6,0,1.0200205842251795,-2.220567582234541,5.20939634262786,2.1386078411877407,-1.6741422718406576
32,6,0,1.0464506259555493,-2.0873025197469803,4.880282051898668,2.0944913791874082,-1.6588913382524637
32,6,0,1.0728806676859193,-1.9623317457982985,4.581124230358046,2.0511518685723376,-1.6170655197643489
32,6,0,1.0993107094162893,-1.8449111035312813,4.308408227260537,2.0091687833693443,-1.5574958382199875
32,6,0,1.125740751146659,-1.7343826440290573,4.059118444628223,1.968921814391241,-1.4865960339899802
32,6,0,1.1521707928770293,-1.6301623775429406,3.830655924608094,1.9306456966177072,-1.409012930905167
32,6,0,1.178600834607399,-1.5317302665636015,3.6207713396805072,1.8944703579197764,-1.3280970804585885
32,6,0,1.205030876337769,-1.438621734909992,3.42751019110975,1.860450414697496,-1.246245394778156
32,6,0,1.231460918068139,-1.350420441854952,3.249167745462576,1.828586891816916,-1.165151930110516
32,6,0,1.2578909597985088,-1.2667522094932573,3.0842517859003213,1.7988432381145076,-1.0859923194381524
32,6,0,1.284321001528879,-1.1872799215016498,2.931451670878802,1.7711571382218536,-1.0095599735472147
32,6,0,1.3107510432592488,-1.1116989063804383,2.7896125114690324,1.7454492146533005,-0.9363670195947179
32,6,0,1.3371810849896189,-1.0397332316691161,2.657713524172836,1.7216294219785766,-0.8667193228629372
32,6,0,1.3636111267199889,-0.971132370386064,2.5348498067570318,1.6996017237583854,-0.8007723690140542
32,6,0,1.3900411684503586,-0.9056683712329124,2.420216933492781,1.6792674893704744,-0.7385729506609843
32,6,0,1.4164712101807286,-0.8431333455569643,2.3130978831002653,1.6605279355485691,-0.6800902844260627
32,6,0,1.4429012519110986,-0.7833373118184253,2.212851905032299,1.6432858548815954,-0.6252392317693043
32,6,0,1.4693312936414684,-0.7261063190820382,2.1189050030403425,1.627446812507015,-0.5738976036772218
32,6,0,1.4957613353718386,-0.6712808550088201,2.030741773468724,1.6129199469443964,-0.525919022224997
32,6,0,1.5221913771022084,-0.6187142791315124,1.9478983826369651,1.599618477261449,-0.48114243915149324
32,6,0,1.5486214188325784,-0.5682716172656992,1.8699565054671898,1.5874599935107494,-0.43939913605540576
32,6,0,1.5750514605629484,-0.5198283848587321,1.7965380781024176,1.5763665884170532,-0.40051782628741445
32,6,0,1.6014815022933182,-0.4732696389080217,1.7273007421233646,1.5662648740191498,-0.3643283261343827
32,6,0,1.6279115440236884,-0.42848903501931723,1.6619338782622626,1.5570859161922257,-0.33066414876871825
32,6,0,1.6543415857540582,-0.38538807104377637,1.6001551441384394,1.5487651118206867,-0.29936428870758425
32,6,0,1.680771627484428,-0.34387535995271296,1.541707444216105,1.5412420272088176,-0.2702743999111691
32,6,0,1.7072016692147982,-0.3038660274561774,1.486356271475086,1.5344602116234851,-0.2432475217981598
32,6,0,1.733631710945168,-0.26528107603523815,1.4338873696393282,1.52836699629723,-0.2181444704217807
32,6,0,1.7600617526755382,-0.22804694565469077,1.384104672584511,1.522913286510374,-0.19483398390473963
32,6,0,1.786491794405908,-0.19209509104231498,1.336828484032556,1.5180533523117687,-0.1731926897969618
32,6,0,1.8129218361362778,-0.15736145661285106,1.2918938660683397,1.5137446218754258,-0.15310494566714425
32,6,0,1.839351877866648,-0.1237861863454199,1.249149209569592,1.5099474803065025,-0.13446259174571032
32,6,0,1.8657819195970178,-0.09131326304471069,1.2084549634760702,1.5066250758160868,-0.11716464488210097
32,6,0,1.892211961327388,-0.05989022436201968,1.1696825030620053,1.5037431345117243,-0.1011169557679739
32,6,0,1.9186420030577578,-0.02946786613740547,1.1327131201171472,1.5012697845477139,-0.08623184578253344
32,6,0,1.9450720447881276,-1.6864568038408769e-12,1.0974371202688513,1.4991753900059088,-0.07242773553599569
32,6,0,1.9645227652360089,0.021102041345082364,1.0724986310285336,1.4978599923706533,-0.06291495347973274
32,6,0,2.0247117137345736,0.08344765556038408,1.0003933491844759,1.4948870763050115,-0.03662949208402854
32,6,0,2.0849006622331387,0.141665646083984,0.9351893197313419,1.4933665016238455,-0.014540201935754784
32,6,0,2.1450896107317035,0.19614508340113554,0.8760363133613567,1.49306541608731,0.003989924677349915
32,6,0,2.2052785592302686,0.2472278724672514,0.8222109478205551,1.4937862385964893,0.019498690428082097
32,6,0,2.2654675077288333,0.2952155423444861,0.7730946537180543,1.4953611689708195,0.03244027392672516
32,6,0,2.3256564562273985,0.340375147609888,0.7281559774620789,1.4976475657810058,0.04319852603886488
32,6,0,2.385845404725963,0.38294399789965705,0.6869362728717168,1.5005240613988828,0.0520982130221784
32,6,0,2.446034353224528,0.42313369614008295,0.6490380600177721,1.5038872985501304,0.05941446923613704
32,6,0,2.506223301723093,0.4611335076652852,0.6141154980770914,1.5076491884453505,0.06538071727689575
32,6,0,2.5664122502216578,0.4971132427601186,0.5818665447498219,1.511734605483024,0.07019529165382075
32,6,0,2.6266011987202225,0.5312256837199891,0.5520264695837395,1.516079446898404,0.07402697401078732
32,6,0,2.6867901472187876,0.5636086666165895,0.5243624605579339,1.5206289973742644,0.07701961886812966
32,6,0,2.7469790957173523,0.5943868579893892,0.4986691183808516,1.5253365485687087,0.07929602159762333
32,6,0,2.8071680442159175,0.623673274383467,0.47476467541894657,1.530162231897583,0.08096115598983371
32,6,0,2.867356992714482,0.6515706598715849,0.4524878091093026,1.5350720299233056,0.08210488765793578
32,6,0,2.9275459412130473,0.6781725787862412,0.43169494542026765,1.540036937540293,0.0828042515547663
32,6,0,2.987734889711612,0.7035644088062113,0.41225796811417886,1.545032248992919,0.08312536677691108
32,6,0,3.0479238382101768,0.7278242215158907,0.3940622655119271,1.5500369507750222,0.08312504923642586
32,6,0,3.108112786708742,0.7510236280751762,0.37700505912137494,1.5550332037825414,0.08285217233556542
32,6,0,3.1683017352073066,0.7732282806221661,0.36099396859891775,1.5600059008398297,0.0823488171452781
32,6,0,3.2284906837058713,0.794498629381324,0.3459457756215572,1.5649422879971835,0.0816512464644656
32,6,0,3.2886796322044365,0.8148903098549609,0.3317853557821644,1.569831639883639,0.08079073126551356
32,6,0,3.3488685807030016,0.8344546978939251,0.3184447529122356,1.5746649809645106,0.07979425319339715
32,6,0,3.4090575292015663,0.8532392321004282,0.30586237453984855,1.5794348458539167,0.07868510279770893
32,6,0,3.469246477700131,0.8712878522801719,0.29398229070491605,1.5841350729146766,0.07748338988744324
